datetime,charlie kirk_intensity,charlie kirk shot_intensity,charlie kirk shooter_intensity,la fires_intensity,tariffs_intensity,gene hackman_intensity,tariff_intensity,trump tariffs_intensity,trump approval rating_intensity,pope leo xiv_intensity,shedeur sanders_intensity,government shutdown_intensity,trump epstein_intensity,federal employees_intensity,shutdown_intensity,kash patel_intensity,xrp price_intensity,measles_intensity,f1 movie_intensity,switch 2_intensity,ai news_intensity,trump health_intensity,medicaid_intensity,greenland_intensity,nintendo switch 2_intensity,department of education_intensity,pete hegseth_intensity,powerball_intensity,pope francis_intensity,zelensky_intensity,xrp news_intensity,hulk hogan_intensity,stock market today_intensity,politico_intensity,bitcoin price_intensity,blake lively_intensity,chatgpt_intensity,harvard_intensity,justin baldoni_intensity,stock market_intensity,tesla stock_intensity,immigration_intensity,us news_intensity,aaron rodgers_intensity,pakistan_intensity
2025-07-16,0.0261,0.0,0.0,0.0011,0.7513,0.0011,0.5044,0.1657,0.0184,0.0095,0.0044,0.0072,0.04,0.0323,0.0434,0.1902,0.0017,0.0334,0.0111,0.025,0.0011,0.0028,0.2669,0.0128,0.0161,0.1941,0.1596,0.005,0.0089,0.0328,0.0,0.0006,0.0017,0.0662,0.0128,0.0033,0.0834,0.1351,0.0033,0.0712,0.0022,0.882,0.0111,0.0083,0.0534
2025-07-17,0.0267,0.0,0.0,0.0,0.5483,0.0,0.273,0.1934,0.0076,0.0691,0.0052,0.0087,0.0319,0.0552,0.1045,0.126,0.0052,0.0325,0.0029,0.0267,0.0012,0.0157,0.3415,0.0052,0.0232,0.1162,0.0424,0.0105,0.0802,0.018,0.0006,0.0023,0.0012,0.0749,0.0087,0.025,0.0802,0.0877,0.0244,0.0668,0.0023,0.8805,0.0058,0.0209,0.0459
2025-07-18,0.0187,0.0,0.0,0.001,0.6415,0.0005,0.3304,0.2239,0.0405,0.0353,0.0042,0.0104,0.1454,0.0244,0.1049,0.1153,0.0042,0.0187,0.0042,0.0239,0.0,0.013,0.3787,0.0057,0.014,0.1148,0.0795,0.0177,0.0358,0.0151,0.0,0.0016,0.0016,0.0758,0.0073,0.0005,0.0945,0.1434,0.0005,0.0639,0.0031,0.8166,0.0099,0.0255,0.0483
2025-07-19,0.0186,0.0,0.0,0.0,0.5006,0.0022,0.2202,0.1929,0.0215,0.0158,0.0043,0.0043,0.0567,0.0567,0.0323,0.0631,0.0014,0.0215,0.0036,0.0093,0.0007,0.005,0.2955,0.0072,0.0043,0.1126,0.0918,0.0043,0.0201,0.0201,0.0,0.0014,0.0,0.0301,0.0036,0.0007,0.0351,0.0918,0.0,0.0538,0.0043,0.7208,0.0129,0.0043,0.1226
2025-07-20,0.008,0.0,0.0,0.0009,0.4885,0.0027,0.3523,0.1441,0.0125,0.1148,0.008,0.0036,0.0507,0.0205,0.0187,0.0214,0.0044,0.008,0.0578,0.0142,0.0018,0.0,0.2135,0.0071,0.0098,0.0383,0.0498,0.016,0.008,0.0356,0.0009,0.0036,0.0,0.0205,0.0062,0.0036,0.0391,0.0658,0.0009,0.0507,0.0027,0.5908,0.0125,0.0116,0.0409
2025-07-21,0.0053,0.0,0.0,0.0007,0.4446,0.0027,0.2645,0.1063,0.0346,0.0718,0.0053,0.0272,0.0505,0.0326,0.0585,0.0213,0.006,0.0266,0.0512,0.0193,0.0,0.004,0.2093,0.0093,0.0166,0.0744,0.091,0.0173,0.0093,0.0253,0.0,0.0053,0.002,0.0352,0.0066,0.002,0.0625,0.2392,0.0013,0.0704,0.004,0.6499,0.0126,0.0073,0.0532
2025-07-22,0.0064,0.0,0.0,0.0018,0.6177,0.0009,0.3416,0.1694,0.0355,0.0387,0.0041,0.0128,0.0501,0.0173,0.0419,0.0738,0.0018,0.021,0.0018,0.026,0.0023,0.1453,0.3207,0.0169,0.0159,0.1089,0.174,0.01,0.0228,0.0301,0.0,0.0082,0.005,0.0378,0.0041,0.0036,0.0647,0.2291,0.0036,0.1016,0.0068,0.8167,0.0087,0.01,0.0556
2025-07-23,0.015,0.0,0.0,0.0005,0.8019,0.0005,0.6143,0.1618,0.0258,0.0172,0.0097,0.0097,0.0425,0.0048,0.0328,0.0634,0.0021,0.0344,0.0032,0.0193,0.0021,0.0054,0.2048,0.0344,0.0145,0.1053,0.0489,0.0054,0.0113,0.0365,0.0,0.0064,0.0011,0.0376,0.0054,0.0016,0.1242,0.2053,0.0016,0.0763,0.0081,0.6181,0.0086,0.0086,0.0575
2025-07-24,0.0129,0.0,0.0,0.002,0.7635,0.0014,0.3831,0.2353,0.0115,0.0142,0.0264,0.0136,0.0644,0.0231,0.0597,0.1492,0.0034,0.0658,0.0041,0.017,0.0014,0.0014,0.1763,0.0115,0.0136,0.1431,0.1004,0.0183,0.0108,0.0278,0.0,0.9161,0.0027,0.0766,0.0075,0.0041,0.1566,0.2122,0.0041,0.0726,0.0217,0.7289,0.0102,0.0258,0.0427
2025-07-25,0.0092,0.0,0.0,0.0012,0.6546,0.0006,0.3553,0.1771,0.0588,0.0133,0.0231,0.0035,0.0565,0.0236,0.0565,0.06,0.0023,0.0444,0.0029,0.0127,0.0017,0.0058,0.2174,0.0121,0.0087,0.1517,0.0219,0.0052,0.019,0.0242,0.0,0.5865,0.0006,0.0975,0.011,0.0756,0.0929,0.1338,0.075,0.0819,0.0202,0.7342,0.011,0.0629,0.0421
2025-07-26,0.0072,0.0,0.0,0.0008,0.4734,0.0024,0.2607,0.1328,0.0072,0.008,0.0136,0.0008,0.0296,0.0112,0.0184,0.0416,0.0048,0.0088,0.0056,0.0168,0.0,0.0008,0.2311,0.0104,0.0128,0.1615,0.04,0.0016,0.0448,0.0256,0.0,0.1759,0.0,0.0392,0.0096,0.008,0.1439,0.104,0.008,0.0872,0.008,0.5798,0.0088,0.024,0.0848
2025-07-27,0.0059,0.0,0.0,0.0015,0.6491,0.0022,0.553,0.0961,0.0059,0.0155,0.0089,0.0067,0.0111,0.0059,0.034,0.0266,0.0015,0.0089,0.0377,0.0081,0.0,0.0007,0.1242,0.0237,0.0052,0.0835,0.0547,0.0052,0.0059,0.0126,0.0015,0.227,0.0,0.0362,0.0059,0.0007,0.0584,0.1353,0.0,0.0688,0.0096,0.3246,0.0126,0.0185,0.0636
2025-07-28,0.0037,0.0,0.0,0.0009,0.8552,0.0014,0.6694,0.1441,0.0376,0.0473,0.0344,0.0106,0.0225,0.011,0.0413,0.0101,0.0014,0.0124,0.0505,0.0115,0.0009,0.0014,0.2991,0.0151,0.0069,0.1239,0.0229,0.0028,0.0101,0.0431,0.0,0.1968,0.0028,0.0307,0.0037,0.0037,0.0619,0.1973,0.0037,0.0872,0.0032,0.4051,0.0083,0.0138,0.0583
2025-07-29,0.0128,0.0,0.0,0.0046,0.8264,0.0015,0.5757,0.2261,0.0041,0.0231,0.019,0.0226,0.0702,0.0246,0.0631,0.0431,0.0026,0.02,0.0374,0.0108,0.001,0.0026,0.2671,0.0036,0.0077,0.1169,0.0328,0.0092,0.0118,0.0241,0.0,0.2656,0.0041,0.0364,0.0062,0.0026,0.0984,0.1261,0.0021,0.1543,0.0046,0.5793,0.0179,0.0103,0.0872
2025-07-30,0.0145,0.0,0.0,0.0005,1.0183,0.0024,0.7089,0.3021,0.0256,0.027,0.0077,0.0121,0.0608,0.0188,0.043,0.0319,0.0043,0.0169,0.0014,0.0188,0.0034,0.0053,0.2833,0.0208,0.015,0.0989,0.0652,0.0058,0.0058,0.0135,0.0,0.3175,0.0053,0.0463,0.0068,0.0014,0.1018,0.1699,0.001,0.0859,0.0024,0.4696,0.0111,0.0309,0.1404
2025-07-31,0.005,0.0,0.0,0.0011,1.0868,0.0011,0.8646,0.2878,0.005,0.0474,0.005,0.0105,0.0248,0.0309,0.0469,0.0584,0.0017,0.0436,0.0039,0.0386,0.0028,0.0039,0.2592,0.0099,0.027,0.0965,0.038,0.0072,0.027,0.038,0.0,0.3578,0.0017,0.0535,0.005,0.0033,0.0976,0.1643,0.0022,0.1224,0.0022,0.5354,0.0143,0.0066,0.1356
2025-08-01,0.0025,0.0,0.0,0.0013,1.5528,0.0013,1.0944,0.4735,0.043,0.0367,0.0044,0.0032,0.0348,0.048,0.0974,0.0329,0.0032,0.0727,0.0019,0.0443,0.0025,0.0006,0.3149,0.0038,0.0322,0.1606,0.0746,0.0063,0.0253,0.0303,0.0,0.086,0.0038,0.0563,0.0076,0.0063,0.0885,0.2105,0.0057,0.3104,0.0089,0.679,0.0177,0.007,0.2377
2025-08-02,0.0083,0.0,0.0,0.0,0.8466,0.0015,0.5014,0.2784,0.0046,0.0751,0.0099,0.0448,0.0228,0.0622,0.1039,0.019,0.0023,0.0235,0.003,0.0174,0.0008,0.0,0.223,0.0083,0.0129,0.1381,0.0273,0.0288,0.0296,0.0212,0.0,0.0266,0.0,0.0266,0.0114,0.0008,0.0531,0.1677,0.0008,0.1684,0.0076,0.5636,0.0144,0.0121,0.0895
2025-08-03,0.0032,0.0,0.0,0.0052,0.4135,0.0013,0.2892,0.1482,0.0052,0.1514,0.0065,0.0641,0.011,0.0621,0.0809,0.0175,0.0026,0.0207,0.0285,0.0129,0.0032,0.0013,0.1268,0.0045,0.0078,0.055,0.0194,0.0065,0.0285,0.0252,0.0006,0.0479,0.0,0.0291,0.0045,0.0006,0.0751,0.0925,0.0,0.0531,0.0026,0.3125,0.0123,0.0065,0.0828
2025-08-04,0.0027,0.0,0.0,0.0013,0.8026,0.002,0.4821,0.1978,0.0275,0.0335,0.0047,0.0054,0.0107,0.067,0.0396,0.0355,0.0034,0.0194,0.0329,0.0107,0.0007,0.0,0.1569,0.004,0.0054,0.057,0.0148,0.0074,0.0154,0.0181,0.0,0.116,0.0027,0.0389,0.008,0.004,0.0704,0.0865,0.004,0.0905,0.0402,0.3098,0.0101,0.0074,0.0657
2025-08-05,0.0052,0.0,0.0,0.0005,0.8372,0.0019,0.5581,0.2292,0.0071,0.0333,0.0195,0.0423,0.0119,0.0171,0.0913,0.1098,0.0014,0.0499,0.0014,0.01,0.0019,0.0233,0.251,0.009,0.0067,0.0704,0.0323,0.0109,0.0204,0.0233,0.0,0.2249,0.0033,0.0765,0.0033,0.0062,0.1046,0.1293,0.0048,0.1227,0.0109,0.4954,0.01,0.0147,0.0913
2025-08-06,0.0088,0.0,0.0,0.0,0.979,0.0012,0.6405,0.1548,0.024,0.0598,0.0463,0.0123,0.0117,0.0147,0.0575,0.105,0.0018,0.1068,0.0023,0.0117,0.0006,0.0023,0.1766,0.0082,0.0094,0.0892,0.1502,0.0041,0.0147,0.0774,0.0,0.2598,0.0035,0.0522,0.01,0.0106,0.1566,0.122,0.0106,0.0985,0.0047,0.5901,0.0106,0.0229,0.1073
2025-08-07,0.0133,0.0,0.0,0.0,1.2055,0.0011,0.9911,0.416,0.0053,0.017,0.0133,0.0021,0.0053,0.0318,0.0271,0.1767,0.0064,0.0345,0.0074,0.0127,0.0016,0.0111,0.2727,0.0101,0.0101,0.1268,0.1433,0.0096,0.0096,0.1003,0.0016,0.1204,0.0085,0.0499,0.0037,0.0096,0.1624,0.174,0.0096,0.191,0.0,0.9089,0.0106,0.0218,0.096
2025-08-08,0.0119,0.0,0.0,0.0012,0.751,0.0012,0.5326,0.2357,0.0262,0.0292,0.0119,0.0018,0.0131,0.0232,0.0298,0.0982,0.006,0.0232,0.0036,0.0167,0.0012,0.006,0.1523,0.0107,0.0113,0.1262,0.097,0.006,0.0095,0.0577,0.0,0.0327,0.0006,0.0423,0.0107,0.0018,0.1428,0.1678,0.0018,0.1577,0.0036,0.87,0.0089,0.0095,0.1244
2025-08-09,0.0062,0.0,0.0,0.0,0.7479,0.0014,0.3541,0.1562,0.0048,0.0247,0.0541,0.0007,0.0048,0.0226,0.0219,0.0794,0.0034,0.0192,0.0,0.0089,0.0,0.0021,0.1062,0.0144,0.0034,0.1075,0.0562,0.0089,0.0055,0.0993,0.0007,0.0103,0.0007,0.0226,0.0055,0.0034,0.0637,0.1589,0.0034,0.0767,0.0014,0.5794,0.0075,0.0082,0.113
2025-08-10,0.0009,0.0,0.0,0.0009,0.3894,0.0,0.1274,0.1346,0.0126,0.0172,0.0217,0.0054,0.0027,0.0108,0.0217,0.0298,0.0,0.0081,0.0271,0.0072,0.0018,0.0027,0.1753,0.0199,0.0045,0.0407,0.056,0.0154,0.0054,0.0858,0.0,0.0081,0.0,0.0226,0.0027,0.0009,0.0641,0.0678,0.0,0.0623,0.0036,0.4445,0.0108,0.0172,0.0632
2025-08-11,0.0066,0.0,0.0,0.0007,0.7662,0.002,0.3749,0.161,0.0568,0.0139,0.0205,0.0059,0.0026,0.0139,0.2792,0.1003,0.002,0.0158,0.0323,0.0264,0.0,0.0013,0.1465,0.0073,0.0073,0.07,0.1168,0.0079,0.0099,0.0825,0.0007,0.0079,0.004,0.0429,0.0106,0.0013,0.2369,0.1584,0.0013,0.0647,0.0013,0.4811,0.0099,0.0251,0.0746
2025-08-12,0.0016,0.0,0.0,0.0027,0.8308,0.0011,0.5495,0.2221,0.0043,0.0282,0.0538,0.0022,0.0038,0.0092,0.0358,0.0348,0.0033,0.0234,0.0071,0.0087,0.0005,0.0109,0.1814,0.0103,0.006,0.0581,0.1358,0.0125,0.0136,0.0679,0.0,0.0342,0.0005,0.0288,0.0081,0.0049,0.1488,0.1314,0.0011,0.0961,0.0016,0.5278,0.0049,0.0141,0.0722
2025-08-13,0.0044,0.0,0.0,0.0015,0.6306,0.001,0.3698,0.1503,0.0339,0.0246,0.057,0.0054,0.0034,0.0221,0.0692,0.0334,0.0049,0.0177,0.0059,0.0083,0.0015,0.0098,0.1508,0.0103,0.0059,0.0796,0.0452,0.0172,0.0133,0.0943,0.0,0.0221,0.001,0.03,0.0069,0.0054,0.1169,0.1797,0.0044,0.1228,0.0029,0.58,0.0133,0.0167,0.0663
2025-08-14,0.006,0.0,0.0,0.0016,0.5775,0.0011,0.3295,0.1256,0.0044,0.0114,0.0185,0.0065,0.0071,0.0266,0.081,0.0549,0.0022,0.0201,0.0033,0.012,0.0016,0.0131,0.1735,0.0174,0.0092,0.0919,0.0315,0.0424,0.0065,0.0854,0.0,0.0033,0.0005,0.05,0.0038,0.0082,0.1175,0.1158,0.0016,0.0821,0.0016,0.689,0.0065,0.0103,0.0604
2025-08-15,0.0103,0.0,0.0,0.0005,0.5609,0.02,0.3305,0.1777,0.04,0.021,0.0107,0.001,0.0044,0.0473,0.0991,0.0205,0.0034,0.0205,0.0029,0.0122,0.002,0.0122,0.2123,0.0112,0.0093,0.1772,0.1069,0.0088,0.0166,0.1225,0.0005,0.0083,0.001,0.0493,0.0093,0.061,0.104,0.1342,0.0556,0.1098,0.0029,0.8435,0.0107,0.0068,0.1142
2025-08-16,0.0056,0.0,0.0,0.0007,0.5119,0.0042,0.2299,0.1431,0.0063,0.0556,0.0194,0.0014,0.0042,0.0069,0.2091,0.0076,0.0042,0.0167,0.0014,0.0132,0.0007,0.0021,0.1549,0.0111,0.0076,0.0945,0.084,0.0111,0.0417,0.3306,0.0007,0.0014,0.0,0.0986,0.009,0.0229,0.0549,0.0507,0.0229,0.0611,0.0021,0.7056,0.0153,0.0063,0.2174
2025-08-17,0.0242,0.0,0.0,0.0,0.434,0.0023,0.1223,0.1013,0.0,0.0522,0.0218,0.0008,0.0023,0.0039,0.1582,0.0047,0.0039,0.0101,0.0327,0.0047,0.0016,0.0008,0.0701,0.0226,0.0031,0.0584,0.0195,0.0304,0.0242,0.1597,0.0,0.0187,0.0008,0.0319,0.0047,0.0008,0.0725,0.0475,0.0008,0.0499,0.0039,0.3507,0.0109,0.0101,0.1987
2025-08-18,0.0193,0.0,0.0,0.0006,0.3633,0.0042,0.2388,0.0707,0.029,0.0278,0.0586,0.0024,0.0048,0.0091,0.0496,0.0091,0.0018,0.0937,0.0326,0.0145,0.0006,0.003,0.1263,0.0097,0.0085,0.0544,0.0242,0.0139,0.0133,0.2636,0.0,0.0048,0.0012,0.0737,0.0085,0.0048,0.0725,0.1142,0.0036,0.0701,0.0042,0.5023,0.0121,0.006,0.1215
2025-08-19,0.0212,0.0,0.0,0.0,0.4215,0.0011,0.197,0.1392,0.0252,0.055,0.016,0.0034,0.0137,0.0155,0.0275,0.0527,0.0046,0.0762,0.0034,0.0361,0.0011,0.004,0.1363,0.0126,0.0235,0.0699,0.0767,0.0452,0.0189,0.2714,0.0011,0.004,0.0011,0.0888,0.0052,0.0086,0.0527,0.0578,0.0086,0.071,0.0017,0.7221,0.008,0.0074,0.0899
2025-08-20,0.0062,0.0,0.0,0.0006,0.621,0.0017,0.2762,0.1625,0.034,0.03,0.0136,0.0034,0.013,0.0385,0.0408,0.0453,0.0017,0.0323,0.0028,0.0277,0.0017,0.0028,0.1319,0.0096,0.0175,0.0894,0.0815,0.0164,0.0108,0.1415,0.0006,0.004,0.004,0.0928,0.0068,0.004,0.0725,0.1189,0.0045,0.0617,0.004,0.814,0.0125,0.013,0.1223
2025-08-21,0.0044,0.0,0.0,0.0011,0.7359,0.0011,0.3388,0.2573,0.0033,0.0682,0.0161,0.005,0.0017,0.0577,0.046,0.0338,0.0022,0.036,0.0039,0.0283,0.0022,0.0033,0.1569,0.0161,0.0105,0.1248,0.1764,0.0532,0.0266,0.0987,0.0,0.2396,0.0039,0.0771,0.0067,0.0072,0.1253,0.1464,0.005,0.0954,0.0211,0.7631,0.0144,0.0094,0.0671
2025-08-22,0.0082,0.0,0.0,0.0,0.579,0.0011,0.3054,0.1582,0.0055,0.0884,0.0066,0.0038,0.0489,0.022,0.056,0.2137,0.0027,0.0308,0.0033,0.0148,0.0016,0.0214,0.1664,0.0055,0.0093,0.1527,0.1544,0.0093,0.0214,0.0846,0.0,0.2329,0.0022,0.0736,0.011,0.0154,0.0868,0.1,0.0044,0.0807,0.0038,0.925,0.0192,0.0115,0.0527
2025-08-23,0.0034,0.0,0.0,0.0,0.5476,0.0017,0.3281,0.1478,0.0026,0.0342,0.0111,0.0034,0.0248,0.0316,0.029,0.1222,0.0034,0.0308,0.0017,0.0051,0.0034,0.0068,0.1059,0.006,0.0026,0.0897,0.1751,0.012,0.0188,0.0444,0.0009,0.006,0.0009,0.0521,0.0077,0.0009,0.0436,0.0957,0.0,0.0513,0.0026,1.2328,0.0111,0.0077,0.0513
2025-08-24,0.0045,0.0,0.0,0.0008,0.3191,0.0015,0.1679,0.1059,0.0045,0.0545,0.121,0.0023,0.0053,0.003,0.0204,0.0855,0.0023,0.0204,0.0061,0.0091,0.0015,0.0015,0.0673,0.0113,0.0061,0.0703,0.0424,0.0552,0.0068,0.0953,0.0008,0.0053,0.0,0.0378,0.003,0.003,0.0476,0.0711,0.0,0.0461,0.0,0.5052,0.0129,0.003,0.0673
2025-08-25,0.0035,0.0,0.0,0.0,0.4573,0.0007,0.2376,0.0686,0.0291,0.0284,0.0159,0.0048,0.0423,0.0104,0.0305,0.027,0.0007,0.0319,0.0028,0.0187,0.0028,0.018,0.1046,0.0173,0.0152,0.061,0.124,0.0748,0.0042,0.0527,0.0,0.0042,0.0028,0.079,0.0062,0.0118,0.1018,0.1157,0.0,0.0651,0.0028,0.9284,0.0152,0.0048,0.0464
2025-08-26,0.006,0.0,0.0,0.0016,0.4685,0.0022,0.3051,0.0695,0.0087,0.0098,0.0212,0.0043,0.0141,0.006,0.0293,0.0244,0.0038,0.0261,0.0016,0.0098,0.0022,0.0027,0.1341,0.0098,0.0071,0.057,0.1428,0.0689,0.0076,0.0315,0.0005,0.0054,0.0033,0.0402,0.0087,0.0087,0.126,0.3067,0.0027,0.0706,0.0016,0.6493,0.0071,0.0065,0.0662
2025-08-27,0.0137,0.0,0.0,0.0009,0.6427,0.0023,0.3451,0.0677,0.0384,0.1093,0.0293,0.0082,0.0009,0.0187,0.0338,0.1097,0.0046,0.0206,0.016,0.0155,0.0014,0.0041,0.1463,0.1088,0.0096,0.1152,0.1019,0.0558,0.011,0.032,0.0005,0.0064,0.0037,0.0439,0.0082,0.0096,0.1088,0.1559,0.0046,0.1088,0.0037,0.8041,0.0105,0.0073,0.0841
2025-08-28,0.0078,0.0,0.0,0.0,0.4694,0.0017,0.3014,0.1047,0.005,0.1384,0.0078,0.009,0.0006,0.0146,0.0269,0.1781,0.0022,0.056,0.0006,0.0134,0.0017,0.0336,0.1854,0.0779,0.0078,0.1244,0.112,0.0504,0.0078,0.0375,0.0011,0.0218,0.0011,0.0661,0.0034,0.005,0.107,0.0885,0.0022,0.1182,0.005,0.7349,0.0112,0.0134,0.1059
2025-08-29,0.0043,0.0,0.0,0.0011,0.5948,0.0011,0.3518,0.1423,0.049,0.0187,0.0059,0.0176,0.0,0.016,0.0826,0.0768,0.0005,0.0634,0.0016,0.016,0.0005,0.016,0.1551,0.0091,0.0064,0.1045,0.0885,0.0645,0.0069,0.0437,0.0,0.0149,0.0032,0.065,0.0059,0.0059,0.1135,0.145,0.0048,0.1045,0.0037,0.7446,0.0112,0.0213,0.0858
2025-08-30,0.0015,0.0,0.0,0.0007,0.8112,0.0,0.3786,0.4266,0.0007,0.0236,0.0096,0.0185,0.0037,0.0214,0.0509,0.076,0.0007,0.0362,0.0015,0.0096,0.0,0.0207,0.1439,0.0155,0.0066,0.0568,0.0185,0.0576,0.0052,0.0399,0.0,0.0199,0.0,0.0642,0.0052,0.0074,0.0627,0.0745,0.0066,0.0797,0.0303,0.696,0.0103,0.0111,0.0974
2025-08-31,0.0029,0.0,0.0,0.0,0.4323,0.0,0.1577,0.1216,0.0019,0.0665,0.0029,0.0589,0.0029,0.0162,0.076,0.0057,0.001,0.0171,0.0,0.0086,0.0019,0.0038,0.0703,0.02,0.0038,0.0342,0.0228,0.058,0.0418,0.0276,0.0,0.0048,0.0019,0.0257,0.0019,0.0019,0.1264,0.0884,0.0,0.0333,0.0029,0.5995,0.0114,0.0038,0.1359
2025-09-01,0.0009,0.0,0.0,0.0,0.405,0.0,0.1637,0.1305,0.0017,0.0324,0.0009,0.0571,0.0,0.064,0.0767,0.0026,0.0051,0.0162,0.0017,0.0145,0.0,0.006,0.0597,0.0452,0.0068,0.0358,0.0034,0.0247,0.0281,0.0281,0.0017,0.0043,0.0,0.0307,0.0043,0.0,0.0597,0.0631,0.0,0.0733,0.0,0.5159,0.0102,0.0136,0.2422
2025-09-02,0.002,0.0,0.0,0.0007,0.6103,0.0007,0.2441,0.2072,0.0343,0.0218,0.0053,0.1326,0.0046,0.0231,0.1669,0.0026,0.0046,0.031,0.0013,0.0112,0.002,0.027,0.1234,0.0145,0.0092,0.0429,0.1742,0.1616,0.0112,0.0244,0.0013,0.0046,0.0013,0.0442,0.0059,0.0,0.1663,0.1161,0.0,0.1597,0.0125,0.8537,0.0073,0.0132,0.1597
2025-09-03,0.0023,0.0,0.0,0.0,0.6198,0.0039,0.236,0.1258,0.0039,0.0156,0.0039,0.0289,0.0141,0.0336,0.0649,0.0703,0.0016,0.2079,0.0078,0.0227,0.0008,0.0524,0.1329,0.0094,0.0156,0.086,0.1454,0.1336,0.0109,0.0274,0.0,0.0125,0.0016,0.0492,0.0039,0.0,0.136,0.2306,0.0,0.0961,0.0039,0.7566,0.0094,0.0539,0.1016
2025-09-04,0.0126,0.0,0.0,0.0005,0.6554,0.0,0.297,0.2331,0.0199,0.0225,0.0068,0.0246,0.0068,0.0189,0.0623,0.0367,0.001,0.2263,0.0021,0.0115,0.0005,0.0524,0.1357,0.0058,0.0094,0.143,0.1084,0.1959,0.0162,0.0424,0.0005,0.0042,0.0162,0.0471,0.0089,0.0005,0.11,0.4076,0.0,0.0854,0.001,0.7319,0.0126,0.0424,0.0781
2025-09-05,0.0052,0.0,0.0,0.0,0.6268,0.0,0.3514,0.2193,0.0057,0.0696,0.0083,0.0166,0.001,0.014,0.0572,0.0161,0.0026,0.1492,0.001,0.0151,0.0,0.0265,0.1741,0.0078,0.012,0.1237,0.3051,0.131,0.0322,0.0364,0.0,0.0026,0.0078,0.0743,0.0042,0.0296,0.1564,0.1232,0.001,0.1008,0.0333,0.9631,0.0104,0.0239,0.0873
2025-09-06,0.0032,0.0,0.0,0.0013,0.4148,0.0013,0.278,0.0976,0.0032,0.0636,0.0045,0.0148,0.0103,0.0366,0.0648,0.0096,0.0019,0.1342,0.0013,0.0109,0.0013,0.0507,0.0937,0.0077,0.0058,0.0687,0.1547,0.1676,0.0526,0.025,0.0,0.0045,0.0,0.043,0.0039,0.009,0.1445,0.1201,0.0006,0.0578,0.0135,0.9181,0.0173,0.0199,0.0976
2025-09-07,0.0043,0.0,0.0,0.0009,0.455,0.0,0.2927,0.1045,0.0043,0.1943,0.006,0.0078,0.0026,0.0069,0.0233,0.0069,0.0035,0.0604,0.0026,0.0035,0.0009,0.0622,0.0665,0.013,0.0017,0.0268,0.0233,0.2305,0.0604,0.0535,0.0,0.0043,0.0,0.0207,0.0035,0.0009,0.1122,0.0768,0.0009,0.0466,0.006,0.8564,0.0147,0.0371,0.0941
2025-09-08,0.0082,0.0,0.0,0.0005,0.5106,0.0,0.3094,0.1083,0.0445,0.0632,0.0,0.0165,0.0588,0.0104,0.0363,0.0033,0.0022,0.0863,0.0308,0.0082,0.0011,0.0126,0.0753,0.0412,0.0027,0.0819,0.0956,0.1484,0.0242,0.0286,0.0005,0.0022,0.0033,0.0841,0.006,0.0011,0.0698,0.1324,0.0005,0.1105,0.0027,0.8628,0.0148,0.0736,0.1028
2025-09-09,0.0397,0.0,0.0,0.001,0.883,0.0,0.3337,0.214,0.0109,0.0194,0.0015,0.0412,0.1232,0.0149,0.072,0.1098,0.004,0.0273,0.0074,0.0149,0.0015,0.006,0.1803,0.0695,0.0114,0.1281,0.078,0.0472,0.0119,0.0204,0.0,0.0089,0.0214,0.0417,0.0055,0.003,0.0929,0.1291,0.0025,0.0988,0.0015,0.7971,0.0109,0.0308,0.0909
2025-09-10,0.8062,0.2275,0.0041,0.0,0.5597,0.0017,0.3704,0.2095,0.0156,0.0145,0.0029,0.0596,0.0174,0.0087,0.0903,0.2784,0.0017,0.0284,0.0017,0.011,0.0029,0.0035,0.1401,0.0237,0.0069,0.0903,0.1406,0.0214,0.0087,0.015,0.0,0.1077,0.015,0.0411,0.0069,0.0093,0.0943,0.2089,0.0081,0.1036,0.015,0.6477,0.0116,0.026,0.0723
2025-09-11,3.4357,0.4906,0.0495,0.0007,0.5948,0.0,0.335,0.2057,0.0033,0.0231,0.0026,0.0218,0.0046,0.0145,0.0442,0.6008,0.0013,0.0343,0.004,0.0145,0.002,0.0053,0.2011,0.0382,0.0059,0.1154,0.1029,0.0218,0.0086,0.0092,0.0,0.0211,0.0033,0.0508,0.0059,0.0013,0.093,0.18,0.0007,0.0785,0.0066,0.5882,0.0099,0.0409,0.1279
2025-09-12,2.4139,0.1759,0.0393,0.001,0.5464,0.0005,0.2462,0.1051,0.001,0.0157,0.0015,0.0275,0.0034,0.0206,0.0703,0.2899,0.0044,0.0624,0.0025,0.0344,0.0015,0.0742,0.1715,0.0157,0.0255,0.0565,0.0501,0.0054,0.0113,0.0388,0.0005,0.0044,0.0005,0.028,0.0025,0.0359,0.1101,0.0801,0.0364,0.1061,0.0054,0.7095,0.0138,0.0167,0.0486
2025-09-13,1.9886,0.1495,0.0278,0.0007,0.4997,0.0029,0.1949,0.0711,0.0015,0.0469,0.0029,0.041,0.0037,0.0154,0.1143,0.1832,0.0029,0.0205,0.0015,0.0212,0.0037,0.0256,0.1539,0.0132,0.0154,0.0762,0.0264,0.0066,0.0154,0.0176,0.0007,0.0022,0.0,0.0183,0.0088,0.0615,0.1334,0.1209,0.0608,0.0711,0.0081,0.5231,0.0315,0.0081,0.0755
